"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_024860",-0.00276556205716894,5.71162487558855,-0.850317118488984,0.413921607094832,0.451879483727983,-8.3202618464919
"NM_017503",-0.00287068798003887,5.738463188741,-0.850110797867353,0.4140312814581,0.451978656128925,-8.4463161959122
"NM_001008389",0.0323209355559229,5.45497660874181,0.849674952303208,0.414263029754523,0.452199190851806,-6.89463475144779
"NM_024665",-0.00357683583568758,5.69874266657119,-0.849659996335869,0.414270983719111,0.452199190851806,-8.25308099236222
"XM_379665",-0.0135372006064021,5.46638154318969,-0.849418896098222,0.41439922126031,0.452318596973232,-6.93332731231958
"NM_080701",-0.0197601810859398,5.44873620817028,-0.848870661193352,0.414690919214706,0.452616401889715,-6.87568761120353
"NM_031917",0.00992121557090719,5.51496148150837,0.84881594071587,0.414720041836979,0.452627603641997,-7.13022249245016
"NM_173799",0.0156963515423936,5.25119307948139,0.848393726825953,0.414944793638921,0.452852305367382,-6.52724935834698
"XM_498638",0.00808191177137996,5.54514156735828,0.848007571700767,0.415150422976329,0.453056118198976,-7.28401265744531
"NM_031473",-0.0146774112962831,5.44052024781745,-0.847221490457625,0.415569228008731,0.453492541818285,-6.85220901320807
"NM_001031684",0.0021358608061588,5.76947835599732,0.846737143343862,0.415827418793908,0.453753662410376,-8.5608809889077
"NM_002191",-0.0114214218447968,5.51600150017222,-0.846529157050279,0.415938323308351,0.453854046801565,-7.13706844138213
"NM_016734",-0.0158702099926451,5.27650396964901,-0.845790002545849,0.416332624574001,0.454260661553965,-6.56282932515082
"NM_001001975",0.00489303599017532,5.6241114731877,0.84575964563797,0.416348823841774,0.454260661553965,-7.78792501499385
"XM_926735",-0.0190817630770175,5.23869938966515,-0.845550831749336,0.416460264138349,0.454361593750358,-6.51372590079802
"NM_025260",-0.0313903770556712,5.29953240608036,-0.845479587003913,0.41649829082047,0.454382425550765,-6.59422647464854
"NM_001033019",0.0192009940839881,5.21389213697526,0.845283975925063,0.416602709757628,0.454475683371958,-6.48340105424328
"NM_003326",-0.00668268729011512,5.56776927319913,-0.844854950154855,0.416831789525717,0.454704920168047,-7.41732994106874
"NM_000683",-0.0149193414390556,5.4464858071957,-0.844680378315493,0.416925027125281,0.454785958140475,-6.87227066998086
"NM_013955",0.0159291782587374,5.21286589307189,0.84441632843701,0.417066081108024,0.454919144961713,-6.48291921605946
"NM_031454",-0.00353331137223378,5.68060013741453,-0.843988600558457,0.417294639406043,0.455147761577215,-8.15467426734775
"NM_177530",0.00503188281866151,5.66641659251409,0.843584073836114,0.417510877922941,0.455362920706684,-8.06858481880583
"XM_373495",-0.0289847099384399,5.15818639449534,-0.843532458479036,0.417538474198161,0.455372324854852,-6.42210457487019
"NM_014299",0.0104853151509996,5.5099109105188,0.84314053248564,0.417748058574549,0.455580197473039,-7.11192471729069
"XM_927355",0.0182752398199648,5.16479776523004,0.84303864505862,0.417802555017704,0.455616383285845,-6.42954734585041
"XM_371796",-0.0221556754494836,5.35271252112739,-0.843007513120421,0.41781920748909,0.455616383285845,-6.67198312145444
"NM_015594",0.0170764488407471,5.29141894365449,0.842583850264584,0.41804586927026,0.455842837913959,-6.58576927902969
"XM_373809",0.0217948941998385,5.2413895847236,0.842162690895511,0.418271273938796,0.456067901255332,-6.5200096569252
"NM_001004482",0.0205719733479759,5.1928737104095,0.841486283882568,0.418633458887154,0.456442077652721,-6.46199093983717
"XM_926200",-0.00677506999190403,5.55643644853056,-0.839594827634834,0.419647369690536,0.457526773841496,-7.35495519628436
"NM_153212",-0.022952950477019,5.42622754680542,-0.838880508990926,0.420030708733773,0.457923912492529,-6.81960127867693
"NM_197962",-0.00372211110130483,5.68043812500993,-0.838335019981583,0.420323604153649,0.45822241651999,-8.15858612911992
"NM_001037498",-0.0284631018283799,5.2065445640486,-0.838190858793572,0.420401033177739,0.458286010004803,-6.48068842339706
"NM_015528",0.00168849160494133,5.82489662745076,0.838068742592895,0.420466629343772,0.458336699107532,-8.73558787967045
"NM_001004484",0.0133234556900197,5.39263530758905,0.837767482366605,0.420628484314377,0.458492307364204,-6.7431559234943
"NM_014564",0.017308854655643,5.209419573778,0.837440177068814,0.420804379777746,0.458663205171256,-6.48475236479575
"XM_370934",-0.0213682743670969,5.32877270307085,-0.837281778342813,0.420889521797442,0.45873517362119,-6.64229801276304
"NM_001001957",-0.00932093948513746,5.54379823458466,-0.837185093513786,0.42094149724065,0.458770988319132,-7.286009371517
"NM_032600",0.0120512007912685,5.48516062922134,0.837112656860781,0.420980440276198,0.45879259679542,-7.01297412906117
"NM_173470",0.00206814120172627,5.78316988664225,0.836925858316089,0.421080877172134,0.458881217460438,-8.61100631829328
"XM_927954",-0.0117052317165536,5.46948602739643,-0.836826144005227,0.421134497656855,0.458918813283896,-6.95507811011348
"XM_927514",-0.0210323959484811,5.27519976689699,-0.835495145603723,0.421850670016111,0.459678369143549,-6.56982645727264
"NM_014939",-0.00242152141929353,5.76094501269536,-0.8353017429801,0.4219548025463,0.45977096436535,-8.54348570798241
"NM_053049",-0.0139369094071293,5.37144330024811,-0.835233446106662,0.421991579319414,0.459790162240247,-6.70744345438692
"NM_001001693",-0.018085035526485,5.31455932141699,-0.834596104888219,0.422334881202529,0.460143324353581,-6.62460151973124
"NM_002274",0.0131234872043589,5.57137203108855,0.833868994756236,0.422726765881165,0.460549384045938,-7.44783323230018
"NM_021806",0.00231136898878948,5.74446175361879,0.833436907407808,0.422959760134654,0.46076966236067,-8.48526019059452
"NM_033423",-0.0223333444163725,5.24151078771475,-0.833422832275244,0.422967351311164,0.46076966236067,-6.52760093433468
"NM_133430",-0.00487079809885671,5.61231645689135,-0.833233290416393,0.423069586304832,0.46084805521888,-7.71848526126433
"NM_014068",0.00930825385874101,5.51641420525668,0.8332182181407,0.423077716693232,0.46084805521888,-7.15050392004539
"NM_207503",-0.0155483060125929,5.25121409807924,-0.833180855501652,0.423097871551639,0.460849093094278,-6.54026513457112
"NM_182904",0.0181222183059848,5.32417251927272,0.83294067940747,0.423227447248557,0.460969309460647,-6.63950968246838
"NM_001039498",0.0184179048686364,5.1915347895241,0.83269451923898,0.423360279000949,0.46109306117366,-6.46792169968848
"NM_025155",-0.00241446931417055,5.76379359261996,-0.832636948453673,0.423391349103554,0.461105975336266,-8.5551725300489
"NM_001011539",0.0239372680924985,5.30517732143598,0.830465368784158,0.424564435587619,0.462362576191254,-6.61493656521072
"NM_001009992",0.0205134039169987,5.17714196193036,0.829561494930944,0.425053349195333,0.462874013371205,-6.45440049481288
"NM_198185",-0.0221147994891622,5.2891978080231,-0.829510473426283,0.425080958429768,0.462883076330056,-6.59380450172019
"NM_004062",-0.0153992717780183,5.32184704582247,-0.828902036999518,0.425410293783649,0.463220681947624,-6.63969046576636
"NM_000335",0.0157984008207697,5.24509437386124,0.828583876733857,0.425582576020656,0.463387252721882,-6.53627892352776
"NM_175081",0.00926463472639583,5.55148836026902,0.827831649761439,0.42599008892983,0.463809923073807,-7.33651384293425
"NM_018011",-0.0018812210703647,5.80401979422186,-0.827543750041567,0.426146125328894,0.463958764647679,-8.68164044299079
"NM_173586",0.0151464066733444,5.37870319472951,0.826171287805484,0.426890500151138,0.46474810631106,-6.72736582553334
"NM_002663",-0.00502988764373313,5.66084502651341,-0.825701421223754,0.427145538636624,0.465004668750748,-8.04872621871082
"XM_498350",0.0118527737876937,5.50117611090736,0.825115929285301,0.427463479707082,0.465329682631195,-7.08871101634794
"XM_928165",-0.0115198000853995,5.56138392903881,-0.824952190536264,0.427552423415294,0.465405395589943,-7.3958197212428
"NM_153046",0.0177739059413922,5.34378516259052,0.824553625839636,0.427768977391869,0.465599125107576,-6.67461236993575
"NM_005913",-0.019100118582295,5.23364116310208,-0.824553223207963,0.427769196192585,0.465599125107576,-6.52518033428537
"XM_063871",-0.0113309202423899,5.50803756261248,-0.824419768876612,0.427841722926871,0.465656947541831,-7.1194703220872
"NM_145898",-0.0162540753531859,5.28396722690211,-0.823843815080244,0.428154823367593,0.465976589915755,-6.59152343972014
"NM_004660",0.00416676646496228,5.69309660312508,0.823733301041024,0.428214918570119,0.46602086091157,-8.2439204492804
"NM_006343",-0.00323628200202108,5.67874275831393,-0.82265254106255,0.428802909592954,0.466639604163911,-8.16195115260979
"NM_000374",-0.00746102878272481,5.6032365253803,-0.822586014314741,0.42883912126777,0.466657851300226,-7.66553395955648
"NM_198529",0.0196995111421359,5.21707698291134,0.822229177242978,0.429033388730072,0.466848083493006,-6.50674621104511
"NM_016605",-0.0049309989847961,5.60462472487498,-0.821209503615028,0.429588837565877,0.467431296258831,-7.6763739613202
"NM_015092",0.00220711907078819,5.79661793432565,0.818934716730409,0.430829711891251,0.468760226919486,-8.66665182758398
"NM_001010902",-0.0148779598127859,5.28863377317465,-0.817664050564434,0.431523884744758,0.469494230648452,-6.60304768096689
"NM_005011",0.00288353919423656,5.71645559654527,0.817400010838479,0.431668224516035,0.469616749053409,-8.37265332577132
"NM_001033578",-0.00407587096643258,5.63710179475478,-0.817386467079106,0.431675629202803,0.469616749053409,-7.89999900729874
"NM_173853",0.0114921232526974,5.55142815546045,0.817203848410444,0.431775479296095,0.469704084086043,-7.34494167395412
"NM_020901",-0.003577203783383,5.66938847738193,-0.81701786594563,0.431877184374139,0.469793429043165,-8.11006571742529
"NM_001039899",0.00951998143215782,5.52443861538817,0.816923258054268,0.431928927093599,0.469828419608701,-7.20283833771553
"NM_145064",-0.0101701933056635,5.50357728457954,-0.816577145936168,0.432118256979251,0.470013059936643,-7.10638149714788
"NM_006937",0.00199116467596649,5.86624912666294,0.815981064917376,0.432444453744731,0.470346546264549,-8.87546244321841
"NM_052952",0.0177870763410803,5.19655404307115,0.814724872651566,0.43313242189556,0.47107346379179,-6.4887305791356
"NM_003722",0.0218992929252977,5.15258878364119,0.814628516119388,0.433185222620345,0.471109540642028,-6.44053303282734
"NM_181645",0.0198466716445207,5.29157083035923,0.814509378259895,0.433250512786244,0.471159196468796,-6.60962594595835
"XM_295309",0.0106631732571687,5.45168135265018,0.814230696117833,0.433403262209037,0.471303955279424,-6.91429461367853
"NM_006082",-0.00242490823233954,5.88708314012381,-0.8124668742551,0.43437086457901,0.472334771867891,-8.93532355609389
"NM_015391",0.00218625671244066,5.77239237648589,0.812392808574578,0.434411527016682,0.472357586462503,-8.5991852937524
"NM_015985",-0.0213032642057511,5.32808349215737,-0.812309002985212,0.434457539753699,0.472386216376967,-6.66232350332963
"XM_926355",-0.00287202842718592,5.74039523415412,-0.809924048996314,0.43576833057706,0.47378997616424,-8.48874929507304
"NM_130395",-0.00225286332736996,5.7677836883967,-0.809638905301716,0.435925222791361,0.473939087066486,-8.58717541458835
"NM_173549",-0.0154336796572379,5.54727062530563,-0.809068489836033,0.436239189726942,0.474258948788123,-7.32813504355233
"XM_291346",-0.00494014359328432,5.61072647753064,-0.808890072880597,0.436337424298464,0.474344257968163,-7.72822393964995
"NM_002947",0.0142393287760632,5.49250821308494,0.808510729029871,0.436546335751232,0.474549871275911,-7.06624650222886
"NM_173551",-0.00263125029521838,5.71049296798147,-0.808406050329095,0.436603995815424,0.474591054829031,-8.35024451403948
"NM_005608",0.00759533598745854,5.55072601791016,0.807592351576982,0.437052376180154,0.475056930630602,-7.34937508364823
"NM_015497",0.0028676331189299,5.71760733142995,0.807217655471533,0.437258950809382,0.47525994381709,-8.38688814811053
"NM_016196",0.0168905754575395,5.45019344163814,0.806777160723867,0.437501883435389,0.475502454598738,-6.91586738275887
"NM_001002026",0.0126084479305852,5.45438341932322,0.806530811634827,0.437637783647797,0.475628619641675,-6.92937674516565
"NM_183416",-0.00411887488623552,5.66646570013312,-0.805845387766849,0.438016049055782,0.476018165972594,-8.10115456417811
"NM_003477",-0.00376925982853038,5.72709724641372,-0.805502439204529,0.438205393237136,0.476202374357766,-8.43369188138844
"NM_003784",0.0187364055754822,5.12880359057519,0.804776179143775,0.438606544317899,0.476616728408475,-6.4245194329222
"NM_001029976",0.00480171612525826,5.60863195039291,0.803409531390167,0.439362070493282,0.477416113181454,-7.71843257632641
"NM_000394",-0.0122631221791165,5.53716648411762,-0.803287687124933,0.439429471436384,0.477467734266263,-7.27884519563953
"NM_178125",0.0142401953551792,5.42804961963558,0.802955232407095,0.439613410985001,0.47764597146272,-6.85444476668193
"NM_001018676",0.00210600352829982,5.75381777138199,0.801761895657188,0.440274073996657,0.478342135623348,-8.54730824495942
"NM_014617",0.029497295003031,5.3885288211586,0.801437832051704,0.440453596903359,0.478515518794106,-6.76656433385101
"NM_030764",0.0129193633001483,5.42914474374052,0.800830053343805,0.440790420416742,0.478859772315852,-6.8591101654949
"NM_001012423",0.00550065635737873,5.65410117922413,0.799935782274444,0.441286322127297,0.479376804012815,-8.02662032176011
"NM_201563",-0.0057651554438074,5.707752990916,-0.799829356195544,0.441345363156161,0.479419241230554,-8.34294857226963
"NM_018655",0.0151284706156849,5.42062201291188,0.799684509106389,0.441425726993434,0.479484835838082,-6.83778262960872
"NM_133467",-0.0173047387757723,5.38101412572997,-0.799638380675992,0.441451321914648,0.479490936185352,-6.75343354488418
"NM_007157",-0.00305566235920818,5.67160782491175,-0.799298827876916,0.441639756902551,0.479667372266196,-8.13841799394052
"NM_001005188",0.0143854770273215,5.31580763181417,0.799273647235653,0.4416537330141,0.479667372266196,-6.65582740480905
"XM_925915",-0.00677145519352873,5.57869748779138,-0.79881370519163,0.441909067557189,0.479922965807165,-7.52388626141635
"NM_152707",-0.00259592688759458,5.77404095251746,-0.798699393849012,0.441972541958349,0.479949327098453,-8.61560193188757
"NM_001008388",-0.0020169134212189,5.78060130925505,-0.798697962858253,0.441973336591788,0.479949327098453,-8.63549038103493
"XM_928149",0.0191167902003304,5.13911445314572,0.798052756690289,0.442331716995284,0.480316768070166,-6.4402997760099
"NM_138568",0.0113614671199143,5.41849440634222,0.797007512577684,0.442912703225567,0.480925886866651,-6.8345406737136
"NM_153835",0.0142051547532951,5.32764934068218,0.796291423266058,0.443311021332009,0.481336613824113,-6.6749565283066
"NM_016640",0.00429473091777588,5.71413291836642,0.796151694398365,0.443388771586634,0.481397037848002,-8.37863360711064
"XM_927081",-0.00967993447052251,5.52709370327372,-0.796119317992848,0.443406788277831,0.481397037848002,-7.2332694862603
"NM_001245",0.017247091195264,5.16912029546986,0.795412653177513,0.44380014970165,0.481785415058701,-6.47384082213779
"NM_001018082",0.0107399071678067,5.51020271311292,0.795404544219019,0.44380466483824,0.481785415058701,-7.15335130184796
"NM_153369",-0.00421776231171478,5.64050441355097,-0.794966042223712,0.444048871235881,0.482028717249136,-7.94133929750688
"NM_007136",-0.016797956794762,5.40160524205355,-0.794517230877057,0.444298910076443,0.482278328441186,-6.79776103873512
"NM_003593",-0.00660962414191957,5.5867589358293,-0.793429417709897,0.444905327555046,0.482914742043377,-7.58014800960439
"NM_001004343",0.0216515113435536,5.30434689173277,0.793375312008484,0.444935503697435,0.482925655243237,-6.64456129376107
"NM_001012414",-0.00893087487454469,5.48709252639978,-0.792861696688997,0.445222026818983,0.48319687211694,-7.057613066173
"NM_017884",0.00762279517738218,5.5890864710186,0.792855200994601,0.445225651249751,0.48319687211694,-7.59561833457995
